Category Code,Product Code,Name,Description,Scan Identifier,Requires Customization,Length (mm),Width (mm),Height (mm),Weight (gms),EAN,UPC,ISBN,Color,Size,Brand,Item Detail Fields,Tags,Image Url,Product Page Url,Tax Type Code,Base Price,Cost Price,MRP,Updated,Category Name,Enabled,Type,TAT,Component Product Code,Component Quantity,Component Price,Virtual Inventory
VK_AU,VKAMBLADE0604,"Autofy Frameless Wiper Blades for Fiat Sienna New 18' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0604,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0604/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0604/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0605,"Autofy Frameless Wiper Blades Size 24' Inch (Driver Side,Right) / 15' Inch (Left) Set of 2 (Black)","1 Left Wiper Blade, 1 Right Wiper Blade",B06Y431W5S,FALSE,720,70,20,300,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0605/MAIN.jpg,,,,,1299,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0606,"Autofy Frameless Wiper Blades Size 24' Inch (Driver Side,Right) Single Unit (Black)",1 Wiper Blade,B06Y433Q13,FALSE,720,70,20,150,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0606/MAIN.jpg,,,,,799,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0607,Autofy Frameless Wiper Blades Size 15' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y452TW2,FALSE,460,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0607/MAIN.jpg,,,,,699,08/05/2017 14:10,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0608,Autofy Frameless Wiper Blades Size 26' Inch (Driver Side Right) / 18' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y42PNF9,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0608/MAIN.jpg,,,,,1499,08/05/2017 15:44,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0609,Autofy Frameless Wiper Blades Size 26' Inch (Driver Side Right) Single Unit (Black),1 Wiper Blade,B06Y3QH76G,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0609/MAIN.jpg,,,,,999,08/05/2017 15:31,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0610,Autofy Frameless Wiper Blades Size 18' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y411F6V,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0610/MAIN.jpg,,,,,699,23/05/2017 15:15,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0611,Autofy Frameless Wiper Blades Size 22' Inch (Driver Side Right) / 15' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y43V67X,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0611/MAIN.jpg,,,,,1299,08/05/2017 13:48,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0612,"Autofy Frameless Wiper Blades Size 22' Inch (Driver Side,Right) Single Unit (Black)",1 Wiper Blade,B06Y43D8KY,FALSE,720,70,20,150,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0612/MAIN.jpg,,,,,799,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0613,Autofy Frameless Wiper Blades Size 15' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y3S2H3N,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0613/MAIN.jpg,,,,,699,08/05/2017 12:25,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0614,"Autofy Frameless Wiper Blades for Honda Amaze 22' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0614,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0614/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0614/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0615,"Autofy Frameless Wiper Blades for Honda Amaze 22' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0615,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0615/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0615/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0616,"Autofy Frameless Wiper Blades for Honda Amaze 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0616,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0616/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0616/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0617,"Autofy Frameless Wiper Blades for Volkswagen Polo 22' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0617,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0617/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0617/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0618,"Autofy Frameless Wiper Blades for Volkswagen Polo 22' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0618,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0618/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0618/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0619,"Autofy Frameless Wiper Blades for Volkswagen Polo 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0619,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0619/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0619/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0620,"Autofy Frameless Wiper Blades for Volkswagen Vento 22' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0620,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0620/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0620/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0621,"Autofy Frameless Wiper Blades for Volkswagen Vento 22' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0621,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0621/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0621/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0622,"Autofy Frameless Wiper Blades for Volkswagen Vento 15' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0622,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0622/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0622/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0623,"Autofy Frameless Wiper Blades for Toyota Qualis 16' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0623,FALSE,460,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0623/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0623/,,,,1199,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0624,"Autofy Frameless Wiper Blades for Toyota Qualis 16' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0624,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0624/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0624/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0625,"Autofy Frameless Wiper Blades for Toyota Qualis 16' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0625,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0625/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0625/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0626,"Autofy Frameless Wiper Blades for Toyota Corolla 24' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0626,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0626/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0626/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0627,"Autofy Frameless Wiper Blades for Toyota Corolla 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0627,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0627/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0627/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0628,"Autofy Frameless Wiper Blades for Toyota Corolla 16' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0628,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0628/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0628/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0629,"Autofy Frameless Wiper Blades for Toyota Innova 24' Inch (Driver,Right) / 16' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0629,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0629/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0629/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0630,"Autofy Frameless Wiper Blades for Toyota Innova 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0630,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0630/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0630/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0631,"Autofy Frameless Wiper Blades for Toyota Innova 16' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0631,FALSE,460,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0631/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0631/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0632,"Autofy Frameless Wiper Blades for Toyota Fortuner 21' Inch (Driver,Right) / 19' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0632,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0632/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0632/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0633,"Autofy Frameless Wiper Blades for Toyota Fortuner 21' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0633,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0633/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0633/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0634,"Autofy Frameless Wiper Blades for Toyota Fortuner 19' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0634,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0634/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0634/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0635,Autofy Frameless Wiper Blades Size 26' Inch Single Unit (Black),1 Wiper Blade,B06Y4396KT,FALSE,720,70,20,150,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0635/MAIN.jpg,,,,,999,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0636,Autofy Frameless Wiper Blades Size 26' Inch Single Unit (Black),1 Wiper Blade,B06Y3QH76L,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0636/MAIN.jpg,,,,,999,08/05/2017 18:05,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0637,Autofy Frameless Wiper Blades Size 20' Inch (Driver Side Right) / 20' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade 
 1 Right Wiper Blade",B06Y3Z5HVR,FALSE,560,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0637/MAIN.jpg,,,,,1199,08/05/2017 12:28,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0638,"Autofy Frameless Wiper Blades Size 20' Inch (Driver Side,Right) Single Unit (Black)",1 Wiper Blade,B06Y41BN1K,FALSE,560,70,20,150,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0638/MAIN.jpg,,,,,699,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0639,Autofy Frameless Wiper Blades Size 20' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y3ZW65Q,FALSE,560,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0639/MAIN.jpg,,,,,699,08/05/2017 12:32,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0640,"Autofy Frameless Wiper Blades for Tata Sumo 20' Inch (Driver,Right) / 20' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0640,FALSE,560,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0640/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0640/,,,,1199,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0641,"Autofy Frameless Wiper Blades for Tata Sumo 20' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0641,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0641/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0641/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0642,"Autofy Frameless Wiper Blades for Tata Sumo 20' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0642,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0642/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0642/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0643,Autofy Frameless Wiper Blades Size 24' Inch (Driver Side Right) / 20' Inch (Left) Set of 2 (Black),"1 Left Wiper Blade, 1 Right Wiper Blade",B06Y3R41BL,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0643/MAIN.jpg,,,,,1299,08/05/2017 12:50,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0644,Autofy Frameless Wiper Blades Size 24' Inch (Driver Side Right) Single Unit (Black),1 Wiper Blade,B06Y42X13V,FALSE,720,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0644/MAIN.jpg,,,,,799,08/05/2017 12:22,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0645,Autofy Frameless Wiper Blades Size 20' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y3Z2W16,FALSE,560,70,20,150, Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0645/MAIN.jpg,,,,,699,08/05/2017 12:34,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0646,"Autofy Frameless Wiper Blades for Tata Safari Storme 24' Inch (Driver,Right) / 20' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0646,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0646/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0646/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0647,"Autofy Frameless Wiper Blades for Tata Safari Storme 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0647,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0647/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0647/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0648,"Autofy Frameless Wiper Blades for Tata Safari Storme 22' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0648,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0648/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0648/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0649,"Autofy Frameless Wiper Blades Size 26' Inch (Driver Side,Right) / 26' Inch (Left) Set of 2 (Black)","1 Left Wiper Blade, 1 Right Wiper Blade",B06Y42727D,FALSE,720,70,20,300,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0649/MAIN.jpg,,,,,1799,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0650,"Autofy Frameless Wiper Blades Size 26' Inch (Driver Side,Right) Single Unit (Black)",1 Wiper Blade,B06Y3XM95H,FALSE,720,70,20,150,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0650/MAIN.jpg,,,,,999,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0651,Autofy Frameless Wiper Blades Size 26' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y41YP45,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0651/MAIN.jpg,,,,,999,08/05/2017 15:24,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0652,"Autofy Frameless Wiper Blades Size 24' Inch (Driver Side,Right) / 17' Inch (Left) Set of 2 (Black)","1 Left Wiper Blade, 1 Right Wiper Blade",B06Y42ZGJB,FALSE,720,70,20,300,,,,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0652/MAIN.jpg,,,,,1299,06/05/2017 14:36,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0653,Autofy Frameless Wiper Blades Size 24' Inch (Driver Side Right) Single Unit (Black),1 Wiper Blade,B06Y44HT35,FALSE,720,70,20,150,Single Unit ,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0653/MAIN.jpg,,,,,799,08/05/2017 14:07,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0654,Autofy Frameless Wiper Blades Size 17' Inch (Left) Single Unit (Black),1 Wiper Blade,B06Y41RRBZ,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0654/MAIN.jpg,,,,,699,08/05/2017 12:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0655,"Autofy Frameless Wiper Blades for Tata Indigo 24' Inch (Driver,Right) / 17' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0655,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0655/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0655/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0656,"Autofy Frameless Wiper Blades for Tata Indigo 24' Inch (Driver,Right) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0656,FALSE,720,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0656/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0656/,,,,799,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0657,"Autofy Frameless Wiper Blades for Tata Indigo 17' Inch (Left) All Models (Single Unit,Black)",1 Wiper Blade,VKAMBLADE0657,FALSE,560,70,20,150,Single Unit,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0657/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0657/,,,,699,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
VK_AU,VKAMBLADE0658,"Autofy Frameless Wiper Blades for Tata Indica Vista 24' Inch (Driver,Right) / 15' Inch (Left) All Models (Set of 2,Black)","1 Left Wiper Blade, 1 Right Wiper Blade",VKAMBLADE0658,FALSE,720,70,20,300,Set of 2,,Autofy India,Black,India,Autofy,,,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0658/MAIN.jpg,http://sparrow.vendorskart.com/photos/VendorskartProductImages/VKAMBLADE0658/,,,,1299,07/04/2017 20:00,Vendorskart_Automotive,TRUE,SIMPLE,,,,,0
